fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
1.1327333963433353,-0.6062787627116024,1.5335151699286378,1.7693528179658222,-0.6362011159608277,-1.179655636925767,-1.1807854990391948,0.18744756461474793,-1.8159028518196998,-0.16215381309325314,-0.7872903584864226
-0.19067020381895594,-1.9844136042545137,0.49839799428511955,-2.3495402950957693,-1.8017236433186072,2.0637237738022853,2.1139596622433783,-2.489554176219117,-2.5877560218575457,-1.5565274195968426,2.1227273935959565
-0.6719078766052436,0.4560335109777251,-1.3130570630910379,-0.7019830498711327,0.8068267750535654,-0.571521997414257,-0.48190016179743683,-0.9710694175081119,1.0030391604924271,-0.8960346586214579,1.2778835300881703
0.04994863257418819,-0.8933901880330423,0.8089331469781751,-0.04296015178127815,-1.0247086250800879,-0.36881078424375374,-0.88126321164987,-0.6952320408121608,-0.9433731813421373,1.1588317088575162,0.714654287749644
-0.3711343311138138,0.6570115087027332,-0.32969574622969533,-0.20771587630374122,-0.24769360684156838,1.6583013474612789,2.5466029662501812,-0.6400645654729828,-0.2721965117440111,-1.483139335044022,-0.5056757373171593
0.9522692690484779,-1.0082347581616182,0.7054214294138231,-0.04296015178127815,0.08531282954636883,-0.4701663908290054,0.516507462833646,0.7942897933457669,-0.6749025135028868,-1.1161989122799196,-0.8811618988761765
-0.13051549472067017,1.9777240651813566,-1.4165687806553897,-0.20771587630374122,0.1408139022776917,-0.571521997414257,-0.48190016179743683,-0.11045680221683758,-0.4064318456636363,-1.1161989122799196,-0.5995472777069132
-0.7922172948018157,0.6570115087027332,-1.3130570630910379,-0.37247160082620506,-0.8027043341547964,-0.6728776039995087,-0.7481421950323923,0.13228008927556997,1.0701568274522413,0.1313985251180291,-0.9750334392659302
-0.07036078562238442,-0.7785456179044662,1.1194682996712306,-0.04296015178127815,0.973329993247534,2.6718574133137953,2.5466029662501812,0.6287873673282329,0.4660978248139262,2.4798172308082846,-0.5995472777069132
-0.07036078562238442,-1.4101907536116338,0.6536655706316474,0.12179557274118566,-1.635220425124639,-1.179655636925767,-1.1807854990391948,-1.7654810623923605,0.1305094900148646,0.35156277877648995,2.216598933985712
1.9147446146210534,-1.2092127558866261,1.3782475935821106,-0.37247160082620506,0.1408139022776917,-1.0783000303405152,-1.0143842282673476,1.0701271700417179,-2.2186088535785755,0.35156277877648995,-1.1627765200454396
0.8921145599501921,-1.065657043225906,0.6019097118494715,-1.525761672483451,-0.8582054068861192,-1.2810112435110184,-1.2806262615023032,-1.1365718435256458,-0.809137847422512,-0.7492584895158168,0.9023973685291533
0.9522692690484779,0.36990008338129304,-1.0542777691801581,1.7693528179658222,1.1398332114415017,1.6583013474612789,0.8493100043773403,1.8700555624599209,-0.0037258439047606396,0.42495086332931054,-0.5995472777069132
-0.2508249129172417,1.1163897892170367,-1.3648129218732137,-0.7019830498711327,-0.30319467957289126,-0.8755888171700119,-0.4486199076430674,-0.044255831809811776,0.5332154917737403,-0.8226465740686374,-0.7872903584864226
0.41087688716390386,-0.9508124730973303,1.2747358760177585,-0.37247160082620506,1.6393428660234077,-1.0783000303405152,-1.1807854990391948,-0.5959305852016527,-0.0037258439047606396,-0.2355418976460737,0.8085258281393995
-0.7922172948018157,0.9154117914920293,-1.4165687806553897,-0.7019830498711327,-0.8027043341547964,2.469146200143292,0.5830679711423848,0.6287873673282329,1.9426864979298037,1.1588317088575162,-0.5056757373171593
-0.07036078562238442,0.1976332281884296,-0.22618402866534337,1.7693528179658222,-0.1921925341102455,-0.1660995710732505,1.9475583914715313,0.463284941310699,-0.2050788447842,-0.2355418976460737,-0.9750334392659302
0.17025805077075973,-0.6062787627116024,0.6019097118494715,-0.8667387743935961,-0.7472032614234735,-0.9769444237552636,-1.114224990730456,-0.8828014569653904,0.26474482393448984,0.2781746942236694,1.184011989698415
0.35072217806561806,0.36990008338129304,1.1712241584534067,-0.5372273253486688,2.138852520605312,1.1515233145350208,1.1821125459210344,-0.19872476275955908,-1.8159028518196998,2.553205315361104,-0.8811618988761765
1.192888105441622,-1.065657043225906,1.2747358760177585,0.7808184708310402,2.138852520605312,-0.06474396448799886,0.9824310209948179,1.6769693987727368,-0.8762555143823232,-0.08876572854043258,-0.9750334392659302
-1.1531455493915315,-0.8933901880330423,-0.12267231110099155,-0.7019830498711327,-0.414196825035537,0.543389675023511,0.11714441298121285,0.35294999063228183,1.7413334970503644,-0.2355418976460737,-0.5995472777069132
-0.13051549472067017,1.6906126398599164,-1.4165687806553897,2.181242129271982,0.7513257023222425,-1.0783000303405152,-1.0476644824217172,0.9818592094989964,0.331862490894301,-0.8960346586214579,-0.7872903584864226
-0.9125267129983878,0.4273223684455811,-0.4849633225762231,-0.7019830498711327,-0.13669146137892266,0.23932285526775604,1.3485138166928816,0.021945138597214038,1.8755688309699896,-0.6024823204101765,-1.0689049796556842
-0.8523720039001015,0.9154117914920293,-1.4165687806553897,0.2865512972636495,1.3063364296354705,0.6447452816087625,-0.2822186368712203,-0.0883898120811419,1.0030391604924271,-0.6024823204101765,0.15142504541111923
0.35072217806561806,-0.5488564776473144,0.912444864542527,-0.7019830498711327,-1.635220425124639,-0.9769444237552636,-0.9811039741129782,-1.0814043681864678,0.26474482393448984,0.35156277877648995,1.934984312816449
2.426059641956483,0.025366372995565524,2.6721440631365088,2.181242129271982,2.138852520605312,0.7461008881940142,1.0489915293035568,2.4424181191038463,-0.8762555143823232,0.8652793706462338,2.40434201476522
1.3131975236381934,-0.5488564776473144,0.3948862767207676,1.6045970934433584,0.5848224841282739,0.8474564947792659,0.8160297502229709,0.672921347599563,-0.6749025135028868,0.2781746942236694,0.057553505021365386
1.3131975236381934,-0.08947819713301053,1.8958061814038696,0.12179557274118566,1.4173385750981162,-0.9769444237552636,-1.0143842282673476,0.2977825152931039,-1.4803145170206382,0.05801044056520854,1.2778835300881703
-0.9726814220966735,0.1976332281884296,-0.9507660516158064,0.945574195353504,-0.13669146137892266,-0.8755888171700119,-0.7814224491867617,-0.038739084275918476,1.0030391604924271,-0.3089299821988942,-0.2240611161478978
-0.4914437493103858,0.312477798317005,1.4817593111464624,1.2750856443984315,2.138852520605312,-1.0783000303405152,-1.0476644824217172,-1.1034713583221636,-0.6749025135028868,2.553205315361104,1.090140449308661
0.23041275986904547,0.9441229340241727,0.18786284159206398,1.1103299198759677,0.25181604774033667,0.7461008881940142,1.1821125459210344,1.8976393001294487,1.1372744944120523,0.6451151169877722,1.090140449308661
-0.7922172948018157,0.08278865805985355,-1.4165687806553897,-0.37247160082620506,-0.13669146137892266,2.3677905935580403,0.3168259379074294,-0.6400645654729828,0.5332154917737403,1.378995962515977,0.9023973685291533
-0.9726814220966735,1.2886566444099008,-1.3648129218732137,0.12179557274118566,-0.1921925341102455,0.1379672486825044,-0.4486199076430674,-0.6952320408121608,1.6070981631307393,-0.3089299821988942,2.216598933985712
-1.7546926403743912,1.7767460674563484,-1.0025219103979823,-1.8552731215283782,-1.9682268615125758,-0.26745517765850213,1.5814755957734676,-2.4054237763269226,1.7413334970503644,1.4523840470687974,2.40434201476522
-1.1531455493915315,-0.8359679029687542,-0.6919867577049267,-0.20771587630374122,-2.3012332979005117,-0.06474396448799886,-0.6815816867236534,-0.8938349520332383,0.8688038265728019,-0.015377643987612013,0.6207827473598901
-0.310979622015528,-0.14690048219729857,0.136106982809888,-0.7019830498711327,-0.35869575230421413,-0.7742332105847602,-0.7814224491867617,-0.47456213945544895,-0.0037258439047606396,-0.6758704049629962,-0.03631803536838846
-0.6719078766052436,-1.065657043225906,0.23961870037423996,0.2865512972636495,0.47382033866562817,2.6718574133137953,2.2470806788608564,-0.0883898120811419,0.06339182305505049,1.012055539751875,0.6207827473598901
-0.5515984584086716,-1.582457608804498,0.08435112402771204,-0.20771587630374122,-1.5242182796619932,0.34067846185300765,0.11714441298121285,-0.05528932687765962,0.6003331587335514,0.7918912860934133,0.43303966658038245
0.5913410144587622,-1.1805016133544821,1.5335151699286378,-0.5372273253486688,-0.414196825035537,1.1515233145350208,0.6496284794511237,0.077112613936392,-0.2050788447842,1.012055539751875,0.24529658580087307
0.04994863257418819,-1.065657043225906,0.757177288195999,-0.37247160082620506,-0.5251989704981828,0.7461008881940142,-0.3154988910255897,-1.566878151171283,-1.346079183101013,0.9386674551990545,1.8411127724266951
0.41087688716390386,-0.7211233328401782,0.8089331469781751,0.12179557274118566,-0.7472032614234735,1.3542345277055239,0.017303650518104566,-1.357241744882419,-0.7420201804626979,-0.3823180667517148,1.6533696916471858
0.2905674689673323,-1.2953461834830582,0.5501538530672955,-0.04296015178127815,-1.1912118432740564,0.34067846185300765,0.8825902585317097,-0.7338492735495976,0.5332154917737403,0.49833894788213107,1.2778835300881703
-0.43128904021210007,-0.5488564776473144,0.18786284159206398,-0.37247160082620506,-0.6917021886921506,-0.26745517765850213,0.9491507668404485,-0.5297296147946269,-0.33931417870382524,-0.8226465740686374,-0.5056757373171593
2.0350540328176248,-0.43401190751873836,1.8440503226216935,-0.20771587630374122,-0.4696978977668599,-0.8755888171700119,-0.7481421950323923,1.6438689135691933,-0.6749025135028868,0.2781746942236694,0.43303966658038245
-0.19067020381895594,-0.0320559120687225,-0.12267231110099155,-0.5372273253486688,-0.1921925341102455,0.34067846185300765,0.44994695452490713,-0.35319369370924514,-0.07084351086457474,-1.2629750813855607,-0.2240611161478978
-1.2734549675881035,-0.4914341925830264,0.6019097118494715,0.2865512972636495,-0.24769360684156838,-0.9769444237552636,-1.0476644824217172,-0.6676483031425718,1.3386274952914887,0.2781746942236694,0.5269112069701363
-0.010206076524097578,-1.4101907536116338,1.0677124408890546,-0.37247160082620506,0.6403235568595967,-0.9769444237552636,-1.114224990730456,-1.4786101906286226,-0.33931417870382524,-0.2355418976460737,1.8411127724266951
-0.73206258570353,0.8867006489598853,-1.0542777691801581,-0.7019830498711327,-0.35869575230421413,0.036611642097252775,0.1837049212899517,0.049528876266803024,0.4660978248139262,-0.9694227431742785,-0.8811618988761765
-0.9726814220966735,0.5421669385741571,-0.32969574622969533,-0.7019830498711327,-0.13669146137892266,-0.7742332105847602,0.5497877169880154,0.13228008927556997,1.4057451622513029,-0.5290942358573559,-1.0689049796556842
-0.5515984584086716,-0.20432276726158657,-0.019160593536639618,-0.37247160082620506,-0.5807000432295056,-0.1660995710732505,-0.6815816867236534,-1.5889451413069786,0.26474482393448984,-0.16215381309325314,1.465626610867678
-0.010206076524097578,1.3460789294741888,0.08435112402771204,2.181242129271982,-0.35869575230421413,-0.36881078424375374,-0.9811039741129782,-0.14355728742031987,0.935921493532616,0.20478660967084966,0.9962689089189072
0.2905674689673323,-0.7211233328401782,0.6536655706316474,-0.20771587630374122,-0.13669146137892266,0.34067846185300765,0.21698517544432114,0.6839548426674109,0.8688038265728019,-0.08876572854043258,-1.1627765200454396
-0.7922172948018157,-0.8359679029687542,1.1194682996712306,0.2865512972636495,0.8623278477848882,1.7596569540465306,1.3152335625385123,-0.309059713437915,0.5332154917737403,0.8652793706462338,0.9023973685291533
-0.9726814220966735,-0.6637010477758905,0.8089331469781751,0.7808184708310402,-0.30319467957289126,0.6447452816087625,0.28354568375306,-0.573863595065957,0.7345684926531767,2.553205315361104,0.15142504541111923
-0.8523720039001015,0.1402109431241416,-0.6402308989227509,-0.20771587630374122,-0.30319467957289126,0.34067846185300765,-0.182377874408112,-0.364227188777093,0.6674508256933656,-0.45570615130453535,-0.3179326565376517
0.23041275986904547,0.8579895064277413,-0.8990101928336304,-1.1962502234385233,0.47382033866562817,-1.179655636925767,-1.1475052448848253,0.3805337283018708,-0.0037258439047606396,-0.015377643987612013,-0.8342261286812986
-0.4914437493103858,-0.0320559120687225,0.6536655706316474,-0.20771587630374122,-1.1912118432740564,-0.36881078424375374,-0.8479829574955006,-1.1145048533900113,-0.33931417870382524,-0.08876572854043258,1.2778835300881703
-0.5515984584086716,-0.9508124730973303,0.3431304179385919,-0.8667387743935961,-0.35869575230421413,0.23932285526775604,-0.24893838271685084,-1.90891649827426,0.4660978248139262,1.6725483007272592,2.873699716713991
-0.7922172948018157,-0.6062787627116024,-0.4332074637940471,-0.04296015178127815,-0.5807000432295056,0.23932285526775604,-0.3154988910255897,-1.1034713583221636,0.5332154917737403,-0.6758704049629962,0.43303966658038245
-0.7922172948018157,0.9154117914920293,-1.4165687806553897,-0.7019830498711327,0.973329993247534,-0.6728776039995087,-0.7814224491867617,-0.38629417891278867,0.19762715697467573,-0.3823180667517148,-0.6934188180966687
-0.07036078562238442,-1.4101907536116338,0.6536655706316474,0.12179557274118566,-1.635220425124639,-1.179655636925767,-1.1807854990391948,-1.7654810623923605,0.1305094900148646,0.35156277877648995,2.216598933985712
-0.310979622015528,-0.0320559120687225,-0.12267231110099155,-0.7019830498711327,-0.025689315916276906,-0.1660995710732505,-0.24893838271685084,0.9046247440241227,0.8016861596129907,-0.015377643987612013,-1.3505196008249474
1.0725786872450493,-0.5488564776473144,0.6536655706316474,0.4513070217861133,0.5848224841282739,-0.26745517765850213,0.21698517544432114,0.8715242588206406,-0.6077848465430727,-0.08876572854043258,-0.4118041969274055
-0.6117531675069579,-0.08947819713301053,-0.4849633225762231,-0.37247160082620506,-0.6362011159608277,-0.36881078424375374,-0.5817409242605451,0.5074189215820292,1.4057451622513029,0.5717270324349516,-0.8811618988761765
-0.73206258570353,0.9441229340241727,-1.0025219103979823,-0.37247160082620506,-1.0247086250800879,2.6718574133137953,0.21698517544432114,-0.3752606838449408,0.7345684926531767,-0.3823180667517148,-0.2240611161478978
-0.13051549472067017,1.460923499602765,-0.22618402866534337,0.4513070217861133,-1.2467129160053794,-1.0783000303405152,-1.0143842282673476,0.13228008927556997,0.39898015785411506,-0.6758704049629962,0.8085258281393995
2.426059641956483,-0.6349899052437464,2.1028296165325737,0.945574195353504,0.19631497500901457,0.1379672486825044,-0.08253711194500372,2.4424181191038463,-1.6816675179000746,1.0854436243046957,-0.4118041969274055
-0.9726814220966735,0.08278865805985355,-0.7437426164871026,-0.5372273253486688,-0.30319467957289126,-0.06474396448799886,-0.3154988910255897,0.2977825152931039,2.0098041648896148,-0.08876572854043258,-0.5995472777069132
-0.19067020381895594,-0.0320559120687225,-1.2613012043088618,-1.03149449891606,-0.6362011159608277,-0.571521997414257,-0.3487791451799591,-0.5573133524642159,0.19762715697467573,-0.6024823204101765,-0.4118041969274055
0.651495723557048,-0.7498344753723222,0.964200723324703,2.181242129271982,0.6958246295909196,-1.2810112435110184,-1.1807854990391948,-0.2042415102934524,-0.2721965117440111,-0.08876572854043258,1.6533696916471858
1.4936616509330518,-1.1805016133544821,0.860689005760351,-1.1962502234385233,-1.0247086250800879,0.036611642097252775,-0.2822186368712203,0.959792219363362,-0.6077848465430727,0.9386674551990545,-0.4118041969274055
1.192888105441622,0.36990008338129304,0.757177288195999,0.7808184708310402,0.47382033866562817,1.9623681672170339,0.9158705126860791,1.2356295960592518,-0.2050788447842,0.35156277877648995,-0.8811618988761765
-0.9125267129983878,0.6570115087027332,-1.4165687806553897,0.616062746308577,2.138852520605312,-0.06474396448799886,-0.415339653488698,-0.7614330112191866,0.8688038265728019,-0.16215381309325314,0.8085258281393995
-0.9125267129983878,0.4847446535098691,-1.209545345526686,-1.3610059479609873,-1.3577150614680247,-1.0783000303405152,-1.1807854990391948,-0.833150729160167,0.7345684926531767,-0.3823180667517148,-0.8811618988761765
-0.9125267129983878,1.4035012145384769,-1.4165687806553897,-0.8667387743935961,-0.8582054068861192,1.8610125606317822,0.21698517544432114,0.463284941310699,2.076921831849429,0.20478660967084966,-0.5056757373171593
-1.0328361311949599,1.8915906375849245,-1.3130570630910379,0.12179557274118566,-1.0802096978114106,-0.06474396448799886,-0.7481421950323923,-0.2704424807004782,1.539980496170928,-0.3823180667517148,0.5269112069701363
0.23041275986904547,-0.6062787627116024,0.912444864542527,0.12179557274118566,-0.5251989704981828,1.6583013474612789,0.44994695452490713,-0.32560995603965615,0.1305094900148646,0.8652793706462338,1.465626610867678
-0.3711343311138138,1.2886566444099008,-0.019160593536639618,2.181242129271982,1.5838417932920847,1.8610125606317822,1.44835457915599,-0.06632282194550745,-0.47354951262344747,-1.483139335044022,-1.0689049796556842
-0.19067020381895594,-1.4101907536116338,0.860689005760351,-0.8667387743935961,-0.025689315916276906,1.2528789211202724,0.7494692419142319,-0.9655526699742186,0.331862490894301,0.05801044056520854,0.714654287749644
1.1327333963433353,-0.4914341925830264,1.5852710287108138,2.181242129271982,0.5848224841282739,-0.4701663908290054,-0.7148619408780228,0.3805337283018708,-0.13796117782438588,2.4798172308082846,1.465626610867678
2.426059641956483,0.6857226512348772,1.1194682996712306,2.181242129271982,0.7513257023222425,-0.571521997414257,-0.7481421950323923,2.4424181191038463,-2.5877560218575457,0.6451151169877722,0.6207827473598901
-0.13051549472067017,0.11149980059199757,-0.4849633225762231,-0.7019830498711327,-0.08119038864759978,-0.26745517765850213,-0.3487791451799591,0.24261503995392592,-0.07084351086457474,-0.45570615130453535,-1.3505196008249474
2.1553634510141975,-0.7785456179044662,2.154585475314749,0.7808184708310402,0.7513257023222425,0.1379672486825044,-0.3487791451799591,1.4562994974159638,-1.413196850060824,-0.3089299821988942,0.3391681261906286
-0.9726814220966735,2.810347198613533,-1.0025219103979823,-0.04296015178127815,-0.8027043341547964,0.34067846185300765,-0.4486199076430674,-0.1545907824881677,1.4057451622513029,-0.6024823204101765,0.5269112069701363
-0.3711343311138138,0.312477798317005,-1.3648129218732137,-0.8667387743935961,0.3628181932029824,-0.36881078424375374,-0.9145434658042394,-0.5959305852016527,0.06339182305505049,-0.6758704049629962,0.057553505021365386
1.974899323719339,0.312477798317005,1.9993178989682217,-0.20771587630374122,-0.414196825035537,-0.571521997414257,0.05058390467247399,2.2286441521645166,-0.4064318456636363,-0.6024823204101765,-1.3505196008249474
-0.8523720039001015,-0.6637010477758905,0.2913745591564159,-0.20771587630374122,-0.025689315916276906,0.6447452816087625,-0.3154988910255897,-1.0262368928472898,0.6674508256933656,0.7185032015405928,0.6207827473598901
1.2530428145399077,-0.4914341925830264,0.757177288195999,-1.3610059479609873,2.138852520605312,1.8610125606317822,0.08386415882684342,0.8604907637527927,0.4660978248139262,1.5257721316216182,-0.5056757373171593
-0.73206258570353,0.4273223684455811,-1.4165687806553897,-0.8667387743935961,-0.414196825035537,0.036611642097252775,-0.3820593993343286,0.24261503995392592,1.0701568274522413,0.35156277877648995,-0.5056757373171593
-0.8523720039001015,-0.43401190751873836,-0.8472543340514546,0.12179557274118566,-2.1347300797065443,-0.9769444237552636,-1.114224990730456,-1.7765145574602081,-0.07084351086457474,-0.015377643987612013,0.9023973685291533
-0.3711343311138138,2.5232357732920923,-0.8990101928336304,-0.37247160082620506,1.6948439387547305,-0.4701663908290054,-0.7814224491867617,-0.25389223809873707,-0.33931417870382524,-1.1161989122799196,-0.8811618988761765
0.35072217806561806,0.5421669385741571,-0.4849633225762231,2.181242129271982,2.138852520605312,2.6718574133137953,2.5466029662501812,1.0149596947025399,-1.0104908483019484,1.6725483007272592,-1.1627765200454396
-0.6719078766052436,0.5995892236384451,-1.4165687806553897,-0.7019830498711327,0.8623278477848882,-0.1660995710732505,-0.24893838271685084,-0.005638599072374946,0.39898015785411506,-0.5290942358573559,-1.3505196008249474
-0.9726814220966735,1.2886566444099008,-0.7954984752692786,-0.5372273253486688,0.25181604774033667,-0.36881078424375374,1.1488322917666651,-0.5297296147946269,0.4660978248139262,-0.9694227431742785,-0.3179326565376517
2.3358275783090545,-0.2617450523258746,1.3782475935821106,0.4513070217861133,0.19631497500901457,0.34067846185300765,0.6163482252967543,1.7873043494510927,-1.413196850060824,-0.3089299821988942,0.057553505021365386
-1.2734549675881035,0.5995892236384451,0.18786284159206398,-1.03149449891606,0.3628181932029824,-0.06474396448799886,0.6163482252967543,0.077112613936392,1.0030391604924271,1.012055539751875,-1.0689049796556842
0.11010334167247394,0.7718560788313092,-0.38145160501187114,-0.37247160082620506,0.8623278477848882,0.7461008881940142,2.2470806788608564,0.3143327578949063,-1.2118438491813877,-1.2629750813855607,-1.1627765200454396
-0.07036078562238442,-0.7785456179044662,0.5501538530672955,-1.3610059479609873,-1.3022139887367017,-0.571521997414257,-0.5484606701061757,-0.309059713437915,-0.33931417870382524,0.6451151169877722,-0.5995472777069132
-0.310979622015528,1.6619014973277724,-1.3648129218732137,0.4513070217861133,-0.414196825035537,2.6718574133137953,1.4816348333103593,-0.30354296590396046,0.4660978248139262,-0.2355418976460737,0.3391681261906286
-0.6719078766052436,0.4273223684455811,-1.209545345526686,0.2865512972636495,-0.30319467957289126,0.23932285526775604,1.4150743250016204,0.3805337283018708,1.4728628292111139,-0.7492584895158168,-0.8811618988761765
-0.19067020381895594,1.0876786466848927,-0.27793988744751935,-0.04296015178127815,-0.35869575230421413,-0.26745517765850213,1.1821125459210344,0.06607911886854416,-0.47354951262344747,-0.8226465740686374,-0.8811618988761765
